sortedNum,requireLen,example,tipsLen,quesClass,Fundamentals,Algorithms,Common.Data.Structures,Advanced.Data.Structures,Techniques,Math,Other,otherCom,huawei,bytedance,microsoft,google,amazon,tencent,recursion,linked-list,math,hash-table,string,binary-search,divide-and-conquer,dynamic-programming,greedy,two-pointers,sorting,backtracking,heap-priority-queue,simulation,depth-first-search,binary-tree,breadth-first-search,union-find,graph,geometry,database,topological-sort,prefix-sum,shortest-path,bitmask,difficulty,require,tips,ifcom,topicNum
22,246,2,0,面试题,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,动物收容所。有家动物收容所只收容狗与猫，且严格遵守“先进先出”的原则。在收养该收容所的动物时，收养人只能收养所有动物中“最老”（由其进入收容所的时间长短而定）的动物，或者可以挑选猫或狗（同时必须收养此类动物中“最老”的）。换言之，收养人不能自由挑选想收养的对象。请创建适用于这个系统的数据结构，实现各种操作方法，比如、、和。允许使用Java内置的LinkedList数据结构。方法有一个参数，代表动物编号，代表动物种类，其中0代表猫，1代表狗。方法返回一个列表，若没有可以收养的动物，则返回。,,1,2
23,36,2,0,面试题,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,节点间通路。给定有向图，设计一个算法，找出两个节点之间是否存在一条路径。,,1,3
24,46,1,0,面试题,1,1,3,0,0,0,0,0,0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给定一个有序整数数组，元素各不相同且按升序排列，编写一个算法，创建一棵高度最小的二叉搜索树。,,1,5
25,71,1,0,面试题,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定一棵二叉树，设计一个算法，创建含有某一深度上所有节点的链表（比如，若一棵树的深度为，则会创建出个链表）。返回一个包含所有深度的链表的数组。,,1,4
26,54,2,0,面试题,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,实现一个函数，检查二叉树是否平衡。在这个问题中，平衡树的定义如下：任意一个节点，其两棵子树的高度差不超过1。,,1,3
27,23,2,0,面试题,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,实现一个函数，检查一棵二叉树是否为二叉搜索树。,,1,4
28,59,2,0,面试题,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,设计一个算法，找出二叉搜索树中指定节点的“下一个”节点（也即中序后继）。如果指定节点没有对应的“下一个”节点，则返回。,,1,4
29,109,2,0,面试题,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,"设计并实现一个算法，找出二叉树中某两个节点的第一个共同祖先。不得将其他的节点存储在另外的数据结构中。注意：这不一定是二叉搜索树。例如，给定如下二叉树:root=[3,5,1,6,2,0,8,null,null,7,4]",,1,3
30,84,2,55,面试题,0,1,3,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,从左向右遍历一个数组，通过不断将其中的元素插入树中可以逐步地生成一棵二叉搜索树。给定一个由组成的二叉搜索树，输出所有可能生成此树的数组。用例保证符合要求的数组数量不超过,"二叉搜索树中的节点数在[0,1000]的范围内1<=节点值<=10^6用例保证符合要求的数组数量不超过5000",1,4
31,131,2,0,面试题,1,1,2,0,1,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,检查子树。你有两棵非常大的二叉树：T1，有几万个节点；T2，有几万个节点。设计一个算法，判断T2是否为T1的子树。如果T1有这么一个节点n，其子树与T2一模一样，则T2为T1的子树，也就是说，从节点n处把树砍断，得到的树与T2完全相同。此题相对书上原题略有改动。,,1,5
32,138,1,11,面试题,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,"给定一棵二叉树，其中每个节点都含有一个整数数值(该值或正或负)。设计一个算法，打印节点数值总和等于某个给定值的所有路径的数量。注意，路径不一定非得从二叉树的根节点或叶节点开始或结束，但是其方向必须向下(只能从父节点指向子节点方向)。
给定如下二叉树，以及目标和，返回:提示：",节点总数<=10000,1,3
33,111,2,0,面试题,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给定两个整型数字与，以及表示比特位置的与（，且从0位开始计算）。编写一种方法，使对应的二进制数字插入对应的二进制数字的第位区域，不足之处用补齐。具体插入过程如图所示。题目保证从位到位足以容纳，例如：，则区域至少可容纳5位。,,1,1
34,86,2,34,面试题,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,二进制数转字符串。给定一个介于0和1之间的实数（如0.72），类型为double，打印它的二进制表达式。如果该数字无法精确地用32位以内的二进制表示，则打印“ERROR”。,"32位包括输出中的""0.""这两位。题目保证输入用例的小数位数最多只有",1,3
35,50,2,0,面试题,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给定一个32位整数，你可以将一个数位从0变为1。请编写一个程序，找出你能够获得的最长的一串1的长度。,,1,2
36,53,2,0,面试题,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,下一个数。给定一个正整数，找出与其二进制表达式中1的个数相同且大小最接近的那两个数（一个略大，一个略小）。,,1,1
37,33,2,0,面试题,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,整数转换。编写一个函数，确定需要改变几个位才能将整数A转成整数B。,,1,1
38,62,2,0,面试题,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,配对交换。编写程序，交换某个整数的奇数位和偶数位，尽量使用较少的指令（也就是说，位0与位1交换，位2与位3交换，以此类推）。,,1,1
39,122,2,76,面试题,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,已知一个由像素点组成的单色屏幕，每行均有个像素点，所有像素点初始为，左上角位置为。现将每行的像素点按照「每个像素点」为一组存放在一个中，再依次存入长度为的一维数组中。我们将在屏幕上绘制一条从点到点的直线（即像素点修改为），请返回绘制过后的数组。,用例保证屏幕宽度可被32整除（即一个int不会分布在两行上）1<=length<=10^51<=w<=3*10^50<=x1<=x2<w0<=y<=10,1,3
40,86,2,0,面试题,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,三步问题。有个小孩正在上楼梯，楼梯有n阶台阶，小孩一次可以上1阶、2阶或3阶。实现一种方法，计算小孩有多少种上楼梯的方式。结果可能很大，你需要对结果模1000000007。,,1,3
41,166,1,0,面试题,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,设想有个机器人坐在一个网格的左上角，网格r行c列。机器人只能向下或向右移动，但不能走到一些被禁止的网格（有障碍物）。设计一种算法，寻找机器人从左上角移动到右下角的路径。网格中的障碍物和空位置分别用和来表示。返回一条可行的路径，路径由经过的网格的行号和列号组成。左上角为0行0列。如果没有可行的路径，返回空数组。和的值均不超过100。,,1,4
42,98,2,0,面试题,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,魔术索引。在数组中，有所谓的魔术索引，满足条件。给定一个有序整数数组，编写一种方法找出魔术索引，若有的话，在数组A中找出一个魔术索引，如果没有，则返回-1。若有多个魔术索引，返回索引值最小的一个。,,1,2
43,40,1,0,面试题,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,幂集。编写一种方法，返回某集合的所有子集。集合中。说明：解集不能包含重复的子集。,,1,3
44,52,2,0,面试题,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,递归乘法。写一个递归函数，不使用*运算符，实现两个正整数的相乘。可以使用加号、减号、位移，但要吝啬一些。,,1,3
45,194,2,0,面试题,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,"在经典汉诺塔问题中，有3根柱子及N个不同大小的穿孔圆盘，盘子可以滑入任意一根柱子。一开始，所有盘子自上而下按升序依次套在第一根柱子上(即每一个盘子只能放在更大的盘子上面)。移动圆盘时受到以下限制:
(1)每次只能移动一个盘子;
(2)盘子只能从柱子顶端滑出移到下一根柱子;
(3)盘子只能叠在比它大的盘子上。请编写程序，用栈将所有盘子从第一根柱子移到最后一根柱子。你需要原地修改栈。",,1,2
46,45,2,0,面试题,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,无重复字符串的排列组合。编写一种方法，计算某字符串的所有排列组合，字符串每个字符均不相同。,,1,2
47,33,2,0,面试题,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,有重复字符串的排列组合。编写一种方法，计算某字符串的所有排列组合。,,1,2
48,66,1,0,面试题,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,括号。设计一种算法，打印n对括号的所有合法的（例如，开闭一一对应）组合。说明：解集不能包含重复的子集。例如，给出n=3，生成结果为：,,1,3
49,142,1,123,面试题,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,编写函数，实现许多图片编辑软件都支持的「颜色填充」功能。待填充的图像用二维数组表示，元素为初始颜色值。初始坐标点的行坐标为列坐标为。需要填充的新颜色为。「周围区域」是指颜色相同且在上、下、左、右四个方向上存在相连情况的若干元素。请用新颜色填充初始坐标点的周围区域，并返回填充后的图像。,"image和image[0]的长度均在范围[1,50]内。初始坐标点(sr,sc)满足0<=sr<image.length和0<=sc<image[0].lengthimage[i][j]和newColor表示的颜色值在范围[0,65535]内。",1,4
50,82,2,18,面试题,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,硬币。给定数量不限的硬币，币值为25分、10分、5分和1分，编写代码计算n分有几种表示法。(结果可能会很大，你需要将结果模上1000000007)注意:你可以假设：,0<=n(总金额)<=1000000,1,3
51,93,1,0,面试题,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,设计一种算法，打印N皇后在N×N棋盘上的各种摆法，其中每个皇后都不同行、不同列，也不在对角线上。这里的“对角线”指的是所有的对角线，不只是平分整个棋盘的那两条对角线。本题相对原题做了扩展,,1,2
52,111,2,0,面试题,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,堆箱子。给你一堆n个箱子，箱子宽wi、深di、高hi。箱子不能翻转，将箱子堆起来时，下面箱子的宽度、高度和深度必须大于上面的箱子。实现一种方法，搭出最高的一堆箱子。箱堆的高度为每个箱子高度的总和。输入使用数组表示每个箱子。,,1,3
53,101,2,12,面试题,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定一个布尔表达式和一个期望的布尔结果result，布尔表达式由(false)、(true)、(AND)、(OR)和(XOR)符号组成。实现一个函数，算出有几种可使该表达式得出result值的括号方法。,运算符的数量不超过19个,1,3
54,65,1,13,面试题,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给定两个排序后的数组A和B，其中A的末端有足够的缓冲空间容纳B。编写一个方法，将B合并入A并排序。初始化A和B的元素数量分别为和。,A.length==n+m,1,3
55,60,1,22,面试题,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,编写一种方法，对字符串数组进行排序，将所有变位词组合在一起。变位词是指字母相同，但排列不同的字符串。本题相对原题稍作修改,所有输入均为小写字母。不考虑答案输出的顺序。,1,4
56,97,2,0,面试题,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,搜索旋转数组。给定一个排序后的数组，包含n个整数，但这个数组已被旋转过很多次了，次数不详。请编写代码找出数组中的某个元素，假设数组元素原先是按升序排列的。若有多个相同元素，返回索引值最小的一个。,,1,2
57,49,2,0,面试题,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,稀疏数组搜索。有个排好序的字符串数组，其中散布着一些空字符串，编写一种方法，找出给定字符串的位置。,,1,3
58,72,1,0,面试题,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定M×N矩阵，每一行、每一列都按升序排列，请编写代码找出某元素。现有矩阵matrix如下：给定target=，返回。给定target=，返回。,,1,4
59,116,1,45,面试题,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,假设你正在读取一串整数。每隔一段时间，你希望能找出数字x的秩(小于或等于x的值的个数)。请实现数据结构和算法来支持这些操作，也就是说：实现方法，每读入一个数字都会调用该方法；实现方法，返回小于或等于x的值的个数。本题相对原题稍作改动,x<=50000track和getRankOfNumber方法的调用次数均不超过2000次,1,4
60,113,1,18,面试题,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,"在一个整数数组中，“峰”是大于或等于相邻整数的元素，相应地，“谷”是小于或等于相邻整数的元素。例如，在数组{5,8,4,2,3,4,6}中，{8,6}是峰，{5,2}是谷。现在给定一个整数数组，将该数组按峰与谷的交替顺序排序。",nums.length<=10000,1,3
61,23,1,52,面试题,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,编写一个函数，不用临时变量，直接交换中与的值。,numbers.length==2-2147483647<=numbers[i]<=2147483647,1,2
62,39,1,140,面试题,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,设计一个方法，找出任意指定单词在一本书中的出现频率。你的实现应该支持如下操作：,WordsFrequency(book)构造函数，参数为字符串数组构成的一本书get(word)查询指定单词在书中出现的频率book[i]中只包含小写字母1<=book.length<=1000001<=book[i].length<=10get函数的调用次数不会超过100000,1,5
63,90,3,26,面试题,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,给定两条线段（表示为起点和终点），如果它们有交点，请计算其交点，没有交点则返回空值。要求浮点型误差不超过。若有多个交点（线段重叠）则返回X值最小的点，X坐标相同则返回Y值最小的点。,坐标绝对值不会超过2^7输入的坐标均是有效的二维坐标,1,2
64,157,3,206,面试题,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,"设计一个算法，判断玩家是否赢了井字游戏。输入是一个NxN的数组棋盘，由字符""""，""X""和""O""组成，其中字符""""代表一个空位。以下是井字游戏的规则：如果游戏存在获胜者，就返回该游戏的获胜者使用的字符（""X""或""O""）；如果游戏以平局结束，则返回""Draw""；如果仍会有行动（游戏未结束），则返回""Pending""。","玩家轮流将字符放入空位（""""）中。第一个玩家总是放字符""O""，且第二个玩家总是放字符""X""。""X""和""O""只允许放置在空位中，不允许对已放有字符的位置进行填充。当有N个相同（且非空）的字符填充任何行、列或对角线时，游戏结束，对应该字符的玩家获胜。当所有位置非空时，也算为游戏结束。如果游戏结束，玩家不允许再放置字符。1<=board.length==board[i].length<=100输入一定遵循井字棋规则",1,3
65,37,2,0,面试题,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,设计一个算法，算出n阶乘有多少个尾随零。你算法的时间复杂度应为(log)。,,1,1
66,46,1,83,面试题,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定两个整数数组和，计算具有最小差绝对值的一对数值（每个数组中取一个值），并返回该对数值的差,"1<=a.length,b.length<=100000-2147483648<=a[i],b[i]<=2147483647正确结果在区间[0,2147483647]",1,4
67,42,1,0,面试题,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,编写一个方法，找出两个数字和中最大的那一个。不得使用if-else或其他比较运算符。,,1,3
68,31,4,0,面试题,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,给定一个整数，打印该整数的英文描述。注意：本题与273题相同：,,1,3
69,84,1,125,面试题,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,请实现整数数字的乘法、减法和除法运算，运算结果均为整数数字，程序中只允许使用加法运算符和逻辑运算符，允许程序中出现正负常数，不允许使用位运算。你的实现应该支持如下操作：,"Operations()构造函数minus(a,b)减法，返回a-bmultiply(a,b)乘法，返回a*bdivide(a,b)除法，返回a/b你可以假设函数输入一定是有效的，例如不会出现除法分母为0的情况单个用例的函数调用次数不会超过1000次",1,2
70,196,1,53,面试题,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定N个人的出生年份和死亡年份，第个人的出生年份为，死亡年份为，实现一个方法以计算生存人数最多的年份。你可以假设所有人都出生于1900年至2000年（含1900和2000）之间。如果一个人在某一年的任意时期处于生存状态，那么他应该被纳入那一年的统计中。例如，生于1908年、死于1909年的人应当被列入1908年和1909年的计数。如果有多个年份生存人数相同且均为最大值，输出其中最小的年份。,0<birth.length==death.length<=10000birth[i]<=death[i],1,2
71,93,1,29,面试题,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,EASY,你正在使用一堆木板建造跳水板。有两种类型的木板，其中长度较短的木板长度为，长度较长的木板长度为。你必须正好使用块木板。编写一个方法，生成跳水板所有可能的长度。返回的长度需要从小到大排列。,0<shorter<=longer0<=k<=100000,1,2
